읍면동 명,도로명 주소,단지 명,위도 좌표,경도 좌표,종량제 수거함 수,재활용 수거함 수,유리병 수거함 수,스티로폼 수거함 수,폐기 건전지 수거함 수,폐기 형광등 수거함 수,음식물 수거함 수,음식물 계량 수거함 수,CCTV 설치 수,등록 일시
조천읍,제주특별자치도 제주시 조천읍 함덕리 4154-3,원풍해장국앞,33.5396889,126.6751776,2,2,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 교래리 605-1,교래리사무소 뒤편,33.4321028,126.6746291,5,0,0,1,1,1,3,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 1890-7,신안동교차로,33.5182731,126.6352288,1,3,1,1,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 2851-4,함덕순복음교회 남쪽 50M,33.5402147,126.6578259,2,2,1,0,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 1447-1,함덕 쉬젠비아체앞,33.5387798,126.6649275,1,4,1,0,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 1791-1,신촌주유소 옆,33.5346958,126.6221817,1,3,1,1,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕27길 4-6,함덕4구 게이트볼장 뒤편,33.5408006,126.6756711,2,4,1,0,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕8길 35,함덕2구 마을회관 주차장,33.5406035,126.6634184,1,2,1,0,1,1,2,1,3,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕8길 49,함덕2구 무료주차장,33.5389975,126.6637155,2,2,1,0,1,1,1,1,3,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북촌리 1264-1,북촌초등학교 뒤편,33.5484172,126.6922696,1,2,1,0,1,1,2,1,3,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북촌북길 58-3,다니하우스빌 앞 정잿물,33.550075,126.6923474,2,2,1,0,1,1,2,1,3,2024-11-06
조천읍,제주특별자치도 제주시 북촌리 450-7,동포구 북촌양식장옆,33.5511494,126.6955309,2,2,1,0,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북촌북길 17-1,뭉클펜션 앞,33.5488193,126.6905007,2,2,1,0,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 1334,소랫물,33.5406441,126.6661707,2,2,1,0,1,1,2,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 남조로3길 91,양천상동 제주오름교회앞,33.516142,126.6486901,1,2,1,0,1,1,0,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천9길 10,황씨 종손가옥 삼거리,33.5369093,126.6366296,1,2,1,0,1,1,1,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 3095-7,수암정 서측 50M 포구 ,33.5362659,126.6324845,1,2,1,0,1,1,1,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 1916-1,북제주교회앞,33.5367328,126.6220662,1,3,1,0,,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 2057-4,대수동노인정 동측 70M 지점,33.5380671,126.620972,1,2,1,0,,1,0,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신와로 101,범이네농장 맞은편 삼거리,33.5201417,126.6185578,1,2,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 1393-3,동수동 낮은울타리,33.5176514,126.6219629,1,3,1,1,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 272-122,"스카이빌리지,알뜰주유소옆",33.5404468,126.6737865,1,3,1,0,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 대흘리 1213-1,길섶나그네앞,33.4680951,126.6783795,1,2,1,0,1,1,0,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌북2길 12,(신촌)조천농협옆 동측 사거리 지점,33.5361733,126.6196783,1,2,1,0,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 2454-4,신촌교회 동측 100M 지점 삼거리,33.53497,126.6174027,1,2,1,1,1,1,1,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 1808-3,양천하동 마을안 버스정류소 옆,33.520533,126.647611,1,2,1,0,1,1,1,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 1518-2,씨앤빌리지앞 삼거리,33.5382776,126.6624659,2,2,1,0,1,1,0,1,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕18길 32-1,조천읍도서관 서측 드라마빌리지 옆,33.5384006,126.669499,2,2,1,0,1,1,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 54,신촌다목적체육관,33.5332106,126.6196317,1,2,1,1,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 1861-2,신촌초등학교 후문앞,33.5346597,126.6192036,1,2,1,0,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 1564-3,명지어린이집 남측방향 농로길 200M,33.5307062,126.6399364,1,3,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 와흘리 산 38,편백숲마을 입구,33.4603307,126.6540793,1,3,1,0,,,2,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 와흘리 242,,33.473108,126.6454111,1,2,1,0,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천1길 5,현대크레인 북측,33.5355332,126.631395,2,3,1,0,,,1,,1,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 237,조천부부의원 옆,33.5370041,126.6379646,1,3,1,1,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조함해안로 217-1,조천 해안도로 문개항아리옆,33.5534526,126.6442873,2,4,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북촌리 1270,북촌경로당앞,33.5492587,126.6932496,1,3,1,0,,,1,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 일주동로 1574,북촌 대상다려마을앞,33.5513137,126.7015886,1,3,1,0,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌리 2425-3,까사델마마 북측방향 주차장,33.5362384,126.615419,1,3,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신촌2길 14,덕인당빵집 뒤편,33.5317607,126.6189139,1,1,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 353-12,쁘띠어린이집 옆,33.5421316,126.6482371,1,2,0,0,,,,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북촌리 83-3,열방대학앞 북측방향,33.5382927,126.7013975,1,3,1,0,,,,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 선교로 569-36,세계자연유산내 주차장앞,33.4566275,126.71316,1,2,1,0,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 194,조천읍사무소 옆,33.5349565,126.6343912,1,3,1,0,,,1,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천5길 1,조천 상동노인정앞,33.5356053,126.6354088,2,4,1,0,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천2길 19,조천성당앞,33.5332422,126.631011,1,3,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 대흘리 1235-34,새미마을앞,33.4725945,126.6627878,2,,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천리 917-3,,33.5461955,126.641586,2,2,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북촌리 692-3,,33.548769,126.698673,2,2,1,1,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 남조로 2023,자연휴양림 내,33.4390838,126.666907,1,2,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 비자림로 422-2,사려니흑돼지 내,33.4263507,126.657525,1,2,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 중산간동로 601,수자원본부 내,33.5005459,126.6501365,2,,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 중산간동로 677,대흘초등학교 내,33.4993473,126.6584792,,,,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 곱은달서길 165,메이폴하우스 내,33.5007735,126.6613143,,,,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 곱은달남길 214,소랑풀하우스 내,33.4926821,126.6716096,,,,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함와로 267-5,혜정원 아가의집 내,33.5159396,126.6786735,,,,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함와로 267-5,혜정원 아가의집 내,33.5159396,126.6786735,,,,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 일주동로 1511,북촌 북측버스정류소 북측 20M지점,33.5484879,126.6953528,1,3,1,0,,,0,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 일주동로 1616-7,북촌 사조리조트 내,33.5515492,126.7047225,1,3,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북선로 144,북촌장례식장 내,33.5272724,126.6860841,1,3,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 북흘로 376-9,에코유스호텔 내,33.5165571,126.7053739,,2,1,0,,,0,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 31,신촌교회방면 조천중학교 후문 내,33.5333314,126.6168811,1,2,1,0,,,0,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 31,동수동 마을회관 내,33.5187779,126.6257284,1,3,1,0,,,1,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 신북로 61,에스디빌아파트 맞은편,33.534025,126.6207576,1,3,1,1,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 와산서1길 34,스위스마을내 주차장앞,33.494748,126.6773998,2,4,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 와흘리 산 13-39,환경감시협외앞,33.4616666,126.6592791,1,3,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 종인내길 69,예천전문요양원 내,33.500514,126.620366,2,2,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 번영로 941,동물위생시험소 내,33.4758566,126.6378738,1,2,1,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 와흘전2길 51-13,전원마을회관앞,33.4696191,126.6405482,3,5,1,0,,,1,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천3길 27,시인의집옆 공터,33.536019,126.6344503,2,5,1,0,,,1,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 조천북2길 14-1,삼성빌리지 공터 주차장앞,33.5399602,126.6389094,1,2,1,0,,,2,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 일주동로 1234,함덕중학교 내,33.5371766,126.6724961,,,,0,,,,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕3길 41,신흥~함덕사이 럭키비치빌앞,33.5462128,126.6554312,1,2,1,0,,,0,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕2길 36,오션그랜드호텔 기숙사앞 삼거리,33.5413379,126.6552266,1,2,1,0,,,1,1,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕16길 15-13,함덕오일시장 내,33.5405342,126.6682675,2,3,1,0,,,1,,2,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕리 288-14,함덕중학교 남측,33.535389,126.672833,1,2,1,1,,,0,,,2024-11-06
조천읍,제주특별자치도 제주시 조천읍 함덕20길 42,함덕원광어린이집 내,33.5380535,126.6668624,1,2,1,0,,,,,,2024-11-06
한경면,제주특별자치도 제주시 한경면 판포리 2989-1,판포 취락구조,33.3627701,126.1997074,1,4,1,0,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 판포리 1986-5,노인회관 주차장,33.3615223,126.2067834,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 금등리 549-1,금등마을회관 옆,33.3604719,126.1955899,1,4,1,2,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 2962-1,두모리 건강쉼터 주변공간,33.3529583,126.1854508,2,4,1,0,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 1502,한원리 남동 물통,33.3370687,126.1952825,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 1270-8,마을 안 길,33.3335945,126.1977337,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 낙천리 1927,낙천리사무소 주차장,33.3262758,126.2274378,1,4,1,1,1,1,0,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 신창리 431,수협 옆,33.347706,126.1829778,1,4,1,1,1,1,0,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 조수리 378,리사무소뒤 주차장,33.3373135,126.2286458,1,4,1,0,1,1,1,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 저지리 2114-37,저지리 영상센터 옆,33.340191,126.2610425,2,4,1,1,1,1,0,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 저지리 1868-3,저지예술정보화마을 뒤 주차장,33.33375,126.255894,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 저지리 3052-4,명이동(물통오리식당 맞은편 관정),33.3195687,126.2705415,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 3616-25,자구내포구 화장실 옆,33.3091191,126.1655368,1,4,1,0,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수리 1634-1,청수편의점 맞은편,33.3214799,126.2450897,1,4,1,2,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수리 3277,다목적회관입입구,33.2924707,126.2341285,1,4,1,0,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 조수리 4007-2,한경농협창고옆,33.2957381,126.2177647,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 1727,칠전동회관 주차장,33.2973234,126.1953971,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 1296-6,저류지 접 도로변(서종수),33.3068197,126.1855608,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 2825-1,도로변 금성물류 입구쪽,33.3012606,126.1786233,2,4,1,0,1,1,4,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 3818-1,한장동 농협창고 옆,33.2904826,126.1678009,1,4,1,3,,0,1,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 용수리 1504,주전동(창고주변),33.3346814,126.1753763,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 용수리 1111-1,창고옆 공터,33.3330258,126.1795406,1,4,1,0,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 신창리 368-1,어촌계창고앞,33.3480972,126.1814815,1,4,1,0,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 신창리 565,신창리사무소앞 주차장,33.3456978,126.1809735,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 판포리 1628-4,,33.368199,126.205417,1,4,1,0,1,1,1,태양광,,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 1890-27,리사무소옆(항내물)택시탑승,33.3022181,126.1877857,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 저지리 1504-6,농협창고(신협맞은편),33.3279138,126.2534643,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 용수리 4107-4,용수보건소 주차장(리사무소),33.3252079,126.1686713,2,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 판포리 2617-1,농협창고옆(중동),33.3585063,126.2030847,1,4,1,0,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 2609-5,한국통신사원아파트앞,33.3075095,126.1788597,1,4,1,1,,0,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 신창리 18-2,한경농협마트,33.3463604,126.1907733,1,4,1,1,1,1,1,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 2169-4,고산리사무소 옆(좌),33.3030355,126.1826647,1,4,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 2169-4,고산리사무소 옆(우),33.3030355,126.1826647,1,4,1,2,1,1,0,33번에서,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 250,농협창고옆(전답동),33.2959382,126.204758,1,3,1,1,1,1,2,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 조수리 1302-3,조수교 폐교 주차장(서측),33.3359077,126.2268041,1,3,1,1,,0,0,1,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 저지리 3215-4,명리동 알동네식당 옆골목안,33.3171407,126.2667516,1,4,1,1,,0,1,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 성굴로 54-1,신창 신흥동 마을 끝 삼거리(신창리 961-1),33.337099,126.1860107,,,,0,,,,,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 602-8,북호동 입구 사거리,33.3403008,126.2013251,1,4,1,0,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 1898-2,파인힐 골목(농협로터리~한원방향),33.3441005,126.1933204,1,4,1,0,,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 1308-7,정자골목쪽,33.334276,126.195383,1,4,1,0,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 금등리 179,수장동회관 동측 삼거리,33.3434095,126.2126357,1,4,1,1,0,0,1,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 신창리 1326,싱게물공원,33.3426841,126.174091,1,4,1,2,,0,2,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 1885-13,고학로64가기전도로변(사거리),33.3024899,126.1863481,1,4,1,1,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 451,신수동방송국입구(신물),33.3028797,126.1981672,1,4,1,1,,0,2,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 저지리 1197-1,수동회관,33.3370281,126.2364235,1,4,1,1,,0,1,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 판포1길 47,신명동 포구,33.36384,126.1967215,1,4,1,2,0,0,1,0,3,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수리 1566-5,청수카센터,33.3181967,126.2468527,1,4,1,1,,0,1,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수리 산 2-1,청수리 평화동 농업용물탱크입구,33.3078921,126.2605057,2,4,1,1,,0,2,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 금등리 558,마을 안 길(회관 서측길),33.3593374,126.1955624,1,4,1,0,0,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 용수리 4117-3,어촌계사무실 옆,33.3239691,126.1664192,1,4,1,1,,0,1,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 조수리 4034-2,어멍식당 앞,33.2968428,126.2205405,1,4,1,1,,0,2,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 조수리 3980-4,불그못로35-2앞(조수리3976-5),33.2942461,126.2149048,1,4,1,0,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 낙천리 458-9,수룡동 농협창고옆,33.3102065,126.2385321,1,4,1,0,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수리 2503-2,수룡2길 11,33.3081967,126.2397324,1,4,1,1,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산남6길 21,고산2회관 옆골목,33.3013475,126.191175,1,4,1,2,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 조수리 1553,조수약천교회옆 도로변,33.3310913,126.2247881,1,4,1,1,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 2876-4,한경철물 앞 공터,33.3513639,126.1840286,1,4,1,1,0,0,1,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 낙천리 1403-2,낙천안~수룡동방면(이음빌리지),33.3112771,126.2325633,1,4,1,1,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 판포리 1707,판포어촌계 식당 앞,33.3651444,126.2009339,1,4,1,0,0,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 판포리 726,판포 산8번지 비체올린 입구,33.3485924,126.2180058,2,4,1,0,0,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 금등리 639,IGH호델입구,33.3638434,126.1940667,1,4,1,0,0,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 금등리 649-3,금등양식장 진입로 삼거리,33.3618751,126.1900002,1,4,1,1,0,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 2608,두모방파제 공유수면,33.3575972,126.1821429,1,4,1,2,0,0,2,0,2,2024-11-06
한경면,제주특별자치도 제주시 한경면 두모리 2818-1,광어양식장 공유수면,33.3510903,126.1806654,1,4,1,2,0,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 신창리 233-1,한경주유소 앞,33.3499933,126.1845211,1,4,1,1,,0,2,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 신창리 193-2,상동(창고 맞은편)한경농협쪽,33.3482297,126.1879258,1,4,1,0,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 두신로 72,신창초중학교 주차장,33.3493707,126.1834086,1,4,1,1,,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 용수리 3897-2,용당양식장 해안,33.3346555,126.1636349,,,,1,,,0,,,2024-11-06
한경면,제주특별자치도 제주시 한경면 녹차분재로 678,생각하는 정원,33.3262472,126.2556097,1,4,1,0,0,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수리 416-1,저청초등학교안 주차장,33.3259741,126.2520189,1,4,1,0,,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 저지리 2114-79,현대미술관 인근,33.3399859,126.2646116,1,4,1,0,,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 녹차분재로 354,비밀의 정원(유리성~녹차밭사이),33.3085948,126.2822413,1,4,1,0,,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 녹차분재로 594-1,환상숲,33.3224613,126.26371,1,4,1,0,,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수서5길 55-1,평화박물관 입구,33.3056446,126.2504035,1,4,1,1,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수동4길 30,애서원 입구,33.319932,126.2504525,1,4,1,0,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 낙수로 271-40,청수 캠핑장(펜션),33.3235701,126.2383078,1,4,1,0,,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 청수서2길 72-15,청수타운하우스 인근,33.3126358,126.2433061,1,4,1,0,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 3616-11,자구내 (해양파출소),33.3082891,126.1643187,1,4,1,2,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산리 2916,뷰티고 주차장,33.3003246,126.1806007,2,4,1,0,,0,0,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 고산남3길 31,원광요양원앞,33.3048448,126.1892274,1,4,1,0,,0,1,0,,2024-11-06
한경면,제주특별자치도 제주시 한경면 수룡2길 31,수룡동 마을 안길 끝,33.3075984,126.2412582,1,4,1,0,,0,1,0,,2024-11-06
추자면,제주특별자치도 제주시 추자면 추자로 4-1,여정여관 앞,33.9627423,126.2976929,2,2,1,0,1,1,,1,1,2024-11-06
추자면,제주특별자치도 제주시 추자면 추자로 16-2,제일식당 앞,33.9634213,126.2972436,2,2,1,0,1,1,,1,1,2024-11-06
추자면,제주특별자치도 제주시 추자면 대서리 147-2,솔잎가든식당 앞,33.9626319,126.295353,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 대서리 147-16,대서리사무소 앞,33.9624867,126.2944387,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 대서리 19-2,추자면사무소 옆,33.9638368,126.296398,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 영흥리 367-14,영흥리 광장 서쪽,33.9598366,126.2966562,2,2,1,0,,,,,,2024-11-06
추자면,제주특별자치도 제주시 추자면 영흥리 367-14,영흥리 광장 동쪽,33.9596703,126.2971531,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 묵리 731-6,묵리포구 인근,33.9447156,126.312609,2,2,1,0,1,1,,0,,2024-11-06
추자면,제주특별자치도 제주시 추자면 영흥리 325-5,추자청소년문화의집 서쪽,33.9614231,126.292483,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 영흥1길 2-15,해군부대아파트 내,33.9607757,126.2942077,2,2,1,0,1,1,,0,,2024-11-06
추자면,제주특별자치도 제주시 추자면 추자로 389-10,묵리경로당 앞,33.9450012,126.3148805,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 신양리 841-2,신양2리 마을길,33.9406751,126.3221024,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 추자로 501,장작평사 삼거리,33.9403965,126.3236422,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 추자로 550,하추자 추자도수협 옆,33.944661,126.3266875,1,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 추자로 576,신양1리 해녀탈의장 옆,33.9453322,126.32768,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 신양2길 28-8,하추자 신양항 뒤편,33.9450766,126.3294519,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 신양4길 18,추자피싱랜드민박 앞,33.9475042,126.3324158,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 예초리 200-7,예초리마을 광장,33.9554889,126.3324644,2,2,1,0,1,1,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 대서리 83-1,추자체육관 서쪽,33.9635907,126.2934873,2,2,1,0,1,1,,1,1,2024-11-06
추자면,제주특별자치도 제주시 추자면 묵리 134-1,쌍림파크 앞,33.9411428,126.3177839,1,1,1,0,,,,1,,2024-11-06
추자면,제주특별자치도 제주시 추자면 신양리 839-1,전우실업 사원아파트입구,33.9405113,126.3225793,1,1,1,0,,,,1,,2024-11-06
우도면,제주특별자치도 제주시 우도면 연평리 1401-3,중앙공원 주차장,33.5079793,126.9540304,2,4,1,1,,,,1,2,2024-11-06
우도면,제주특별자치도 제주시 우도면 연평리 2391-1,하우목동항 대합실옆,33.5097531,126.9428909,3,3,1,1,,,,1,2,2024-11-06
우도면,제주특별자치도 제주시 우도면 연평리 2072-2,산호사 상우목동,33.503669,126.9467225,2,3,1,0,1,1,,1,2,2024-11-06
